Format Version,1.23,Take Name,Stop,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-02-14 02.58.51.985 午後,Capture Start Frame,648322,Total Frames in Take,5616,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone
,Name,Skeleton:Skeleton,Skeleton:Skeleton,Skeleton:Skeleton,Skeleton:Skeleton,Skeleton:Skeleton,Skeleton:Skeleton,Skeleton:Skeleton,Skeleton:Ab,Skeleton:Ab,Skeleton:Ab,Skeleton:Ab,Skeleton:Ab,Skeleton:Ab,Skeleton:Ab,Skeleton:Chest,Skeleton:Chest,Skeleton:Chest,Skeleton:Chest,Skeleton:Chest,Skeleton:Chest,Skeleton:Chest,Skeleton:Neck,Skeleton:Neck,Skeleton:Neck,Skeleton:Neck,Skeleton:Neck,Skeleton:Neck,Skeleton:Neck,Skeleton:Head,Skeleton:Head,Skeleton:Head,Skeleton:Head,Skeleton:Head,Skeleton:Head,Skeleton:Head,Skeleton:LShoulder,Skeleton:LShoulder,Skeleton:LShoulder,Skeleton:LShoulder,Skeleton:LShoulder,Skeleton:LShoulder,Skeleton:LShoulder,Skeleton:LUArm,Skeleton:LUArm,Skeleton:LUArm,Skeleton:LUArm,Skeleton:LUArm,Skeleton:LUArm,Skeleton:LUArm,Skeleton:LFArm,Skeleton:LFArm,Skeleton:LFArm,Skeleton:LFArm,Skeleton:LFArm,Skeleton:LFArm,Skeleton:LFArm,Skeleton:LHand,Skeleton:LHand,Skeleton:LHand,Skeleton:LHand,Skeleton:LHand,Skeleton:LHand,Skeleton:LHand,Skeleton:RShoulder,Skeleton:RShoulder,Skeleton:RShoulder,Skeleton:RShoulder,Skeleton:RShoulder,Skeleton:RShoulder,Skeleton:RShoulder,Skeleton:RUArm,Skeleton:RUArm,Skeleton:RUArm,Skeleton:RUArm,Skeleton:RUArm,Skeleton:RUArm,Skeleton:RUArm,Skeleton:RFArm,Skeleton:RFArm,Skeleton:RFArm,Skeleton:RFArm,Skeleton:RFArm,Skeleton:RFArm,Skeleton:RFArm,Skeleton:RHand,Skeleton:RHand,Skeleton:RHand,Skeleton:RHand,Skeleton:RHand,Skeleton:RHand,Skeleton:RHand
,ID,"A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0","A2072FC0D0"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
0,0.000000,-0.058119,0.621026,-0.024816,0.781238,-154.241241,873.735474,11.314518,-0.068855,0.631179,-0.016524,0.772399,-157.748184,977.856140,-1.451806,-0.053219,0.641139,-0.018804,0.765346,-171.496887,1199.552490,-29.942993,0.017776,0.627293,-0.039691,0.777569,-178.783539,1383.039795,-49.438553,0.025775,0.615727,-0.057131,0.785463,-148.465118,1501.572144,-47.709068,-0.235461,0.612676,-0.144469,0.740483,-172.366074,1396.602173,-91.184593,-0.483845,0.519650,-0.313512,0.630530,-150.751755,1344.264771,-178.607285,-0.555804,0.558435,-0.249289,0.563106,-65.349442,1052.977051,-292.735382,-0.535185,0.711555,-0.273969,0.363604,-6.022170,840.747559,-375.555573,0.069245,0.657328,0.198536,0.723677,-186.790405,1404.501343,-11.449696,0.230138,0.550183,0.472223,0.649107,-192.728119,1365.089111,84.781891,0.171690,0.388138,0.506981,0.750227,-176.061890,1084.157593,245.925079,0.170172,0.045406,0.188221,0.966205,-219.528381,873.700867,342.044067
1,0.008000,-0.035201,0.654113,0.002196,0.755575,-155.848648,882.921570,-6.942372,-0.048955,0.663914,0.013941,0.746075,-161.030380,987.619446,-12.223903,-0.002592,0.674086,0.008368,0.738601,-180.245956,1210.401001,-24.436762,0.031864,0.654803,-0.050688,0.753425,-183.405228,1409.612671,-22.951900,0.017028,0.635550,-0.073394,0.768375,-147.061371,1541.444336,-22.524445,-0.168590,0.628734,-0.148520,0.744455,-179.846451,1413.023193,-63.474148,-0.440348,0.487586,-0.428310,0.620407,-162.632034,1367.908936,-155.764282,-0.548101,0.498892,-0.337157,0.580532,-111.516335,1056.304443,-229.636200,-0.542258,0.651485,-0.342367,0.405350,-46.809456,835.403625,-278.991882,0.159608,0.746398,0.195822,0.615686,-187.261276,1412.301514,17.597460,0.443220,0.610104,0.444343,0.483621,-167.376099,1362.368286,106.818344,0.337372,0.470140,0.539681,0.611468,-122.190674,1047.605469,170.456360,0.216956,0.199693,0.340137,0.892950,-116.405640,817.553345,220.082932
2,0.017000,-0.024472,0.674308,0.021099,0.737743,-153.109451,884.438171,-28.163397,-0.047489,0.671921,0.042141,0.737896,-159.530533,984.348022,-28.929605,0.012561,0.671736,0.017152,0.740486,-187.139191,1201.683472,-31.877260,0.029049,0.644013,-0.074752,0.760800,-188.873993,1404.946533,-23.404446,-0.004243,0.614216,-0.091451,0.783810,-147.590347,1539.618652,-27.165178,-0.080719,0.602006,-0.132341,0.783300,-185.017731,1405.515259,-63.940525,-0.321146,0.418954,-0.531651,0.662336,-160.003952,1373.797729,-159.947876,-0.456218,0.310753,-0.444393,0.705558,-132.877319,1058.143433,-229.185104,-0.437913,0.445724,-0.435954,0.647694,-35.911037,843.766846,-236.960526,0.163149,0.808623,0.120841,0.552185,-192.911041,1402.073364,17.016029,0.571411,0.670265,0.288586,0.375435,-157.814880,1360.690308,105.925102,0.464502,0.613268,0.479081,0.422637,-136.711487,1042.010498,162.183395,0.295333,0.453584,0.452987,0.708408,-86.984329,812.555420,179.441925
3,0.025000,-0.018798,0.684323,0.031491,0.728256,-149.075745,881.015259,-36.600731,-0.049548,0.669555,0.060203,0.738659,-155.827820,975.070984,-35.118069,0.015635,0.659225,0.014832,0.751637,-188.949677,1185.770020,-33.535412,0.031928,0.629621,-0.092903,0.770667,-189.305084,1396.882080,-24.436718,-0.007623,0.598869,-0.084242,0.796367,-142.315216,1537.833496,-30.165581,-0.012583,0.597306,-0.101889,0.795415,-184.081436,1389.623413,-65.159172,-0.231643,0.392089,-0.590722,0.666075,-156.407669,1371.174805,-163.865356,-0.341952,0.160135,-0.513017,0.770869,-158.149506,1057.069336,-244.500580,-0.266305,0.234687,-0.460343,0.813688,-58.724350,845.088501,-220.024704,0.132398,0.829052,0.052869,0.540693,-194.698120,1386.129883,15.483208,0.633103,0.679585,0.167494,0.330591,-155.092255,1357.309082,107.406143,0.551475,0.692313,0.401016,0.236143,-161.649231,1042.341187,184.344376,0.399526,0.645009,0.458126,0.463101,-95.680519,817.994995,157.193924
4,0.033000,-0.015647,0.688149,0.033417,0.724630,-146.100204,877.630798,-36.919991,-0.049459,0.665849,0.065033,0.741599,-152.409042,967.557617,-34.817642,0.015758,0.648799,0.007116,0.760763,-186.359528,1173.920654,-32.046852,0.029982,0.620797,-0.100166,0.776968,-184.276489,1390.320435,-24.855942,-0.013158,0.594598,-0.056737,0.801911,-135.005569,1535.902710,-32.000832,0.024681,0.617140,-0.061558,0.784053,-178.080475,1377.368164,-65.519585,-0.213727,0.393556,-0.606523,0.656936,-154.051193,1370.486694,-166.635071,-0.277474,0.099803,-0.532481,0.793418,-168.810608,1057.502930,-250.245117,-0.155417,0.121379,-0.442109,0.875015,-71.582497,845.548279,-217.963181,0.092288,0.822348,0.013994,0.561276,-190.945267,1374.822266,14.830451,0.655908,0.668949,0.128793,0.325123,-154.187195,1357.376099,110.713585,0.582573,0.725958,0.343511,0.124873,-177.484726,1045.636353,196.985565,0.437111,0.750779,0.405489,0.284329,-109.207352,826.314514,145.444962
5,0.042000,-0.014368,0.688876,0.030251,0.724105,-146.731812,875.527466,-34.668789,-0.047238,0.664804,0.060914,0.743030,-152.324280,963.254639,-32.833645,0.018352,0.645457,-0.003511,0.763568,-184.049362,1167.703125,-30.600588,0.024481,0.616568,-0.101559,0.780340,-177.687317,1386.541260,-25.455666,-0.019651,0.592370,-0.028671,0.804916,-128.618744,1534.693115,-33.996307,0.045898,0.649259,-0.020141,0.758914,-171.484009,1370.605469,-65.994453,-0.240139,0.401642,-0.599379,0.649432,-155.223267,1373.629150,-168.831970,-0.256749,0.105110,-0.535902,0.797396,-168.565475,1058.605225,-244.655380,-0.105871,0.102125,-0.444483,0.883627,-73.570297,844.700684,-219.335083,0.054303,0.803622,-0.005137,0.592635,-185.059280,1369.113159,14.265135,0.658431,0.658654,0.145478,0.333885,-154.679184,1360.656616,113.535690,0.588653,0.740651,0.308477,0.098824,-183.872742,1047.873047,194.043381,0.444098,0.797421,0.345997,0.217216,-116.204285,828.244263,143.009323
