Frame,Time,NOSE,NOSE,NOSE,LEFT_EYE_INNER,LEFT_EYE_INNER,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE,LEFT_EYE,LEFT_EYE_OUTER,LEFT_EYE_OUTER,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE_INNER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE,RIGHT_EYE,RIGHT_EYE_OUTER,RIGHT_EYE_OUTER,RIGHT_EYE_OUTER,LEFT_EAR,LEFT_EAR,LEFT_EAR,RIGHT_EAR,RIGHT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_LEFT,MOUTH_LEFT,MOUTH_RIGHT,MOUTH_RIGHT,MOUTH_RIGHT,LEFT_SHOULDER,LEFT_SHOULDER,LEFT_SHOULDER,RIGHT_SHOULDER,RIGHT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,LEFT_ELBOW,LEFT_ELBOW,RIGHT_ELBOW,RIGHT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,LEFT_WRIST,LEFT_WRIST,RIGHT_WRIST,RIGHT_WRIST,RIGHT_WRIST,LEFT_PINKY,LEFT_PINKY,LEFT_PINKY,RIGHT_PINKY,RIGHT_PINKY,RIGHT_PINKY,LEFT_INDEX,LEFT_INDEX,LEFT_INDEX,RIGHT_INDEX,RIGHT_INDEX,RIGHT_INDEX,LEFT_THUMB,LEFT_THUMB,LEFT_THUMB,RIGHT_THUMB,RIGHT_THUMB,RIGHT_THUMB,LEFT_HIP,LEFT_HIP,LEFT_HIP,RIGHT_HIP,RIGHT_HIP,RIGHT_HIP,LEFT_KNEE,LEFT_KNEE,LEFT_KNEE,RIGHT_KNEE,RIGHT_KNEE,RIGHT_KNEE,LEFT_ANKLE,LEFT_ANKLE,LEFT_ANKLE,RIGHT_ANKLE,RIGHT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,LEFT_HEEL,LEFT_HEEL,RIGHT_HEEL,RIGHT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,LEFT_FOOT_INDEX,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX,RIGHT_FOOT_INDEX,RIGHT_FOOT_INDEX
,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0.000000,0.000000,0.585044,0.222635,0.271405,0.615458,0.201778,0.282931,0.632032,0.200101,0.289127,0.647233,0.198255,0.296074,0.574166,0.202348,0.279993,0.562610,0.201076,0.283481,0.549508,0.199561,0.287975,0.669912,0.198498,0.344588,0.538096,0.198948,0.339465,0.614387,0.238050,0.298611,0.558178,0.238728,0.294117,0.785008,0.271911,0.416137,0.426289,0.282398,0.457437,0.794023,0.419856,0.424656,0.343134,0.429844,0.490283,0.773920,0.560232,0.354052,0.281017,0.568886,0.412320,0.786809,0.601305,0.332680,0.246775,0.606186,0.389480,0.753800,0.600692,0.315874,0.268437,0.601070,0.379474,0.742271,0.588487,0.322707,0.288874,0.583288,0.390649,0.656687,0.572169,0.466298,0.443200,0.572959,0.498817,0.610648,0.773726,0.283878,0.384530,0.781080,0.410676,0.595968,0.964502,0.337835,0.344868,0.953678,0.380606,0.594318,0.995531,0.377276,0.343933,0.989253,0.416260,0.586701,1.003006,0.213983,0.354006,0.959839,0.247386
1.000000,0.164457,0.518520,0.236738,0.242101,0.553359,0.216650,0.256923,0.571236,0.215727,0.262804,0.588464,0.214696,0.269011,0.510893,0.217179,0.254554,0.498328,0.216662,0.258391,0.486024,0.215878,0.263168,0.618495,0.217599,0.320883,0.493980,0.215866,0.316120,0.551933,0.255323,0.270392,0.498128,0.255896,0.266326,0.762442,0.299290,0.397491,0.383818,0.307429,0.438700,0.791733,0.455093,0.413385,0.298843,0.458984,0.487704,0.772532,0.590932,0.352460,0.239237,0.598512,0.410666,0.786745,0.631354,0.333438,0.199900,0.627541,0.390518,0.753733,0.630566,0.315430,0.228990,0.627162,0.383345,0.742000,0.619973,0.320524,0.250496,0.613249,0.390589,0.648798,0.598720,0.462986,0.421356,0.596880,0.497213,0.611807,0.808254,0.280727,0.386418,0.798324,0.366977,0.597415,0.987234,0.339773,0.356949,0.971675,0.357418,0.599367,1.014288,0.384901,0.356351,1.004302,0.398315,0.583041,1.040041,0.228856,0.363974,1.010824,0.233616
2.000000,0.324870,0.508121,0.331645,0.190992,0.543179,0.308445,0.208336,0.561121,0.307030,0.215496,0.579280,0.305691,0.222950,0.501731,0.309329,0.204655,0.489442,0.308360,0.208876,0.477540,0.307357,0.213721,0.610893,0.308587,0.270385,0.484777,0.308497,0.259836,0.539702,0.347701,0.225125,0.487473,0.347982,0.218606,0.755731,0.390076,0.345714,0.372888,0.391542,0.397010,0.790734,0.556482,0.398941,0.288005,0.551106,0.471182,0.772502,0.703891,0.343544,0.226368,0.684714,0.409525,0.789248,0.748526,0.331054,0.188483,0.716271,0.385502,0.753805,0.749002,0.305408,0.213063,0.715836,0.381276,0.741985,0.737829,0.308488,0.236622,0.705449,0.389184,0.647373,0.686481,0.441989,0.410786,0.676200,0.497004,0.608987,0.839661,0.098692,0.374043,0.831796,0.305151,0.580807,0.998662,0.322002,0.333154,0.998344,0.365313,0.583716,1.003399,0.385486,0.326539,1.023811,0.406728,0.529971,1.064862,0.300337,0.331822,1.057821,0.302058
3.000000,0.479917,0.441320,0.352254,0.166913,0.484997,0.331323,0.185246,0.502860,0.330085,0.192552,0.521453,0.328828,0.200300,0.442488,0.332397,0.180005,0.431027,0.331779,0.183443,0.420895,0.331017,0.187449,0.567112,0.331317,0.250011,0.444288,0.331287,0.235578,0.474570,0.367608,0.202242,0.427931,0.368590,0.194643,0.715731,0.413878,0.329462,0.337678,0.411737,0.364498,0.779057,0.580697,0.386509,0.241820,0.568600,0.417667,0.787683,0.743706,0.336349,0.179729,0.707924,0.383887,0.814113,0.783840,0.329698,0.134768,0.745878,0.366769,0.779112,0.784481,0.298165,0.171333,0.747357,0.349601,0.762054,0.771510,0.299636,0.190693,0.734393,0.365003,0.639465,0.704324,0.441822,0.381399,0.689175,0.496423,0.608570,0.842950,0.058808,0.367775,0.834338,0.319814,0.580854,0.983202,0.327592,0.336064,0.971484,0.507248,0.584638,0.975291,0.406362,0.330964,1.018697,0.562178,0.526344,1.049470,0.380111,0.339050,1.026537,0.505903
4.000000,0.646029,0.440250,0.378330,0.157034,0.482713,0.357564,0.172488,0.500310,0.355770,0.178970,0.519061,0.354032,0.185888,0.440105,0.358554,0.168833,0.426570,0.357310,0.172534,0.413611,0.355912,0.176887,0.562952,0.356459,0.235040,0.430365,0.356112,0.226477,0.468029,0.391932,0.189403,0.419556,0.392253,0.183106,0.708423,0.441161,0.317570,0.324943,0.432179,0.359156,0.775114,0.607168,0.377986,0.227254,0.588074,0.428376,0.787984,0.775524,0.330599,0.161109,0.725590,0.390737,0.814907,0.817722,0.327979,0.128029,0.761151,0.383450,0.778668,0.817923,0.292929,0.162975,0.768132,0.367829,0.761949,0.803236,0.292866,0.181052,0.756181,0.378725,0.633301,0.716273,0.444375,0.363982,0.695931,0.505276,0.601423,0.845170,0.066648,0.349176,0.831802,0.271123,0.579169,0.899038,0.394946,0.332775,0.850257,0.557112,0.583199,0.874058,0.459161,0.328543,0.838639,0.600973,0.527649,0.937922,0.488794,0.343944,0.883162,0.643793
5.000000,0.805447,0.408205,0.389223,0.143013,0.448841,0.368368,0.159656,0.464048,0.367442,0.165160,0.480058,0.366625,0.171196,0.411001,0.368830,0.158414,0.400016,0.368035,0.162757,0.389662,0.367176,0.167804,0.527521,0.372318,0.219393,0.411670,0.370332,0.215554,0.437277,0.404864,0.168281,0.395070,0.405827,0.166755,0.682164,0.466619,0.303024,0.293077,0.453293,0.348078,0.732761,0.639773,0.374514,0.201077,0.617895,0.428611,0.762600,0.805097,0.327958,0.114280,0.745580,0.382243,0.784437,0.848666,0.327952,0.075851,0.776606,0.377603,0.750373,0.845634,0.290862,0.116396,0.784177,0.358932,0.732791,0.830806,0.289712,0.140224,0.774048,0.367510,0.606674,0.737734,0.443893,0.339448,0.710670,0.504491,0.599183,0.848274,0.055182,0.347344,0.834237,0.239552,0.581122,0.862945,0.442018,0.338137,0.840872,0.541677,0.584189,0.834650,0.492720,0.335319,0.826513,0.575890,0.537167,0.880586,0.562433,0.345445,0.862642,0.634863
6.000000,0.960925,0.402808,0.454295,0.108877,0.441359,0.433603,0.129833,0.456068,0.432760,0.134857,0.471396,0.431938,0.140245,0.406913,0.433851,0.128996,0.396910,0.433087,0.133376,0.387424,0.432253,0.138322,0.517344,0.435730,0.187921,0.410276,0.434242,0.186052,0.430650,0.470842,0.134468,0.392151,0.471016,0.132904,0.678044,0.539997,0.277101,0.296187,0.528092,0.313482,0.724593,0.720269,0.358304,0.204596,0.695833,0.416561,0.752070,0.899426,0.317807,0.144192,0.843583,0.379565,0.771467,0.935757,0.330104,0.106676,0.877042,0.373699,0.738374,0.933091,0.275138,0.141853,0.884690,0.359118,0.721659,0.920428,0.276415,0.163727,0.874440,0.367821,0.601463,0.813988,0.434890,0.334444,0.796956,0.453404,0.584960,0.893121,0.040198,0.340745,0.834294,0.123100,0.578109,0.890506,0.370017,0.337923,0.858255,0.385843,0.582528,0.873848,0.406875,0.334364,0.852157,0.419610,0.536276,0.905758,0.455355,0.347480,0.868400,0.499247
7.000000,1.110150,0.396117,0.471673,0.105347,0.432549,0.451113,0.120112,0.446286,0.450439,0.125156,0.460481,0.449827,0.130873,0.402837,0.451356,0.119663,0.394997,0.450774,0.124097,0.387702,0.450146,0.129238,0.512177,0.455691,0.185399,0.415776,0.453515,0.182148,0.425710,0.489213,0.126450,0.390507,0.490061,0.126489,0.684555,0.557833,0.271370,0.303986,0.544129,0.300285,0.725549,0.737479,0.356502,0.201157,0.719486,0.381058,0.748262,0.913204,0.313067,0.133943,0.869094,0.356819,0.767149,0.939363,0.318222,0.095753,0.886599,0.360870,0.732954,0.937070,0.275408,0.128688,0.895333,0.346540,0.717317,0.928424,0.277050,0.149865,0.885936,0.355631,0.599542,0.819368,0.437221,0.329437,0.800063,0.449280,0.574517,0.862209,0.158303,0.330425,0.819380,0.173456,0.571209,0.862911,0.398968,0.329238,0.847036,0.400897,0.577405,0.852665,0.441892,0.325049,0.852055,0.434516,0.525606,0.873213,0.413939,0.343995,0.862881,0.414081
8.000000,1.260451,0.396713,0.475306,0.099420,0.430397,0.457634,0.117057,0.442406,0.457217,0.123201,0.454479,0.456887,0.129970,0.405584,0.457305,0.116130,0.399477,0.456607,0.121239,0.393491,0.455905,0.127210,0.505504,0.463449,0.181926,0.421713,0.460868,0.179421,0.424273,0.495641,0.122365,0.393216,0.495696,0.122059,0.687666,0.570240,0.263927,0.310365,0.552199,0.299560,0.724517,0.747328,0.351980,0.207733,0.720542,0.371263,0.743664,0.916772,0.310601,0.136517,0.864604,0.336769,0.763086,0.952859,0.329062,0.095431,0.885750,0.322229,0.730202,0.954052,0.288622,0.124765,0.893844,0.314959,0.714765,0.932568,0.279746,0.146890,0.892846,0.337522,0.598861,0.835234,0.439761,0.328676,0.814802,0.455785,0.570130,0.950822,0.421634,0.329257,0.913517,0.423909,0.567564,1.050005,0.539224,0.326162,1.000351,0.560576,0.574506,1.063854,0.586578,0.321927,1.013232,0.599363,0.521611,1.075490,0.475274,0.340577,1.031753,0.517154
