Frame,Time,NOSE,NOSE,NOSE,LEFT_EYE_INNER,LEFT_EYE_INNER,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE,LEFT_EYE,LEFT_EYE_OUTER,LEFT_EYE_OUTER,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE_INNER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE,RIGHT_EYE,RIGHT_EYE_OUTER,RIGHT_EYE_OUTER,RIGHT_EYE_OUTER,LEFT_EAR,LEFT_EAR,LEFT_EAR,RIGHT_EAR,RIGHT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_LEFT,MOUTH_LEFT,MOUTH_RIGHT,MOUTH_RIGHT,MOUTH_RIGHT,LEFT_SHOULDER,LEFT_SHOULDER,LEFT_SHOULDER,RIGHT_SHOULDER,RIGHT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,LEFT_ELBOW,LEFT_ELBOW,RIGHT_ELBOW,RIGHT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,LEFT_WRIST,LEFT_WRIST,RIGHT_WRIST,RIGHT_WRIST,RIGHT_WRIST,LEFT_PINKY,LEFT_PINKY,LEFT_PINKY,RIGHT_PINKY,RIGHT_PINKY,RIGHT_PINKY,LEFT_INDEX,LEFT_INDEX,LEFT_INDEX,RIGHT_INDEX,RIGHT_INDEX,RIGHT_INDEX,LEFT_THUMB,LEFT_THUMB,LEFT_THUMB,RIGHT_THUMB,RIGHT_THUMB,RIGHT_THUMB,LEFT_HIP,LEFT_HIP,LEFT_HIP,RIGHT_HIP,RIGHT_HIP,RIGHT_HIP,LEFT_KNEE,LEFT_KNEE,LEFT_KNEE,RIGHT_KNEE,RIGHT_KNEE,RIGHT_KNEE,LEFT_ANKLE,LEFT_ANKLE,LEFT_ANKLE,RIGHT_ANKLE,RIGHT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,LEFT_HEEL,LEFT_HEEL,RIGHT_HEEL,RIGHT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,LEFT_FOOT_INDEX,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX,RIGHT_FOOT_INDEX,RIGHT_FOOT_INDEX
,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0.000000,0.000000,0.646199,0.175736,0.347079,0.664815,0.154257,0.356572,0.676187,0.152299,0.363974,0.686419,0.150336,0.372283,0.623646,0.156404,0.348849,0.607143,0.156006,0.349110,0.591252,0.155321,0.349859,0.695758,0.149677,0.421090,0.559608,0.152084,0.397860,0.660396,0.190763,0.377303,0.605704,0.193567,0.366912,0.784806,0.226886,0.488963,0.430045,0.246738,0.496219,0.782925,0.373052,0.458178,0.341100,0.391862,0.467243,0.764331,0.500737,0.381296,0.281086,0.498699,0.400115,0.774482,0.539259,0.360675,0.245840,0.531338,0.376854,0.742854,0.538096,0.347416,0.270465,0.530826,0.372344,0.734013,0.526860,0.355350,0.289073,0.519474,0.379196,0.653565,0.508881,0.495996,0.441295,0.512310,0.485068,0.597465,0.719696,0.411748,0.418414,0.708840,0.410794,0.570334,0.929047,0.374881,0.376491,0.894422,0.390801,0.568070,0.962845,0.405363,0.373729,0.929940,0.420436,0.552784,0.968812,0.197657,0.381531,0.936553,0.259458
1.000000,0.155171,0.649364,0.175090,0.343319,0.668534,0.153620,0.354166,0.679099,0.151717,0.362377,0.689521,0.149832,0.371357,0.628188,0.156100,0.343776,0.611705,0.155870,0.342633,0.595592,0.155319,0.341644,0.695839,0.149509,0.418981,0.560136,0.152425,0.387319,0.662488,0.190627,0.374008,0.607947,0.193508,0.359723,0.784431,0.228399,0.483807,0.426202,0.248472,0.487988,0.782390,0.376099,0.458645,0.339013,0.398995,0.464702,0.763283,0.508590,0.381332,0.279178,0.510729,0.393974,0.771242,0.548699,0.360542,0.244113,0.544560,0.369068,0.739170,0.547060,0.346582,0.269513,0.544709,0.363701,0.731315,0.535077,0.354359,0.287529,0.532827,0.373441,0.653420,0.511648,0.496269,0.441095,0.515986,0.484634,0.597957,0.723415,0.410459,0.410555,0.713115,0.411985,0.575035,0.931602,0.373510,0.366466,0.899398,0.387376,0.571794,0.969216,0.400996,0.363287,0.936575,0.415701,0.563095,0.964373,0.195881,0.373499,0.937456,0.249947
2.000000,0.304669,0.652012,0.175107,0.335895,0.670789,0.153638,0.349073,0.681037,0.151727,0.358295,0.691666,0.149860,0.368381,0.631154,0.156215,0.335521,0.614463,0.156143,0.333219,0.598436,0.155912,0.331066,0.695872,0.150084,0.414230,0.560480,0.154635,0.375536,0.663767,0.191092,0.366910,0.610380,0.194069,0.348962,0.783781,0.232629,0.475562,0.424266,0.252414,0.478758,0.781689,0.382233,0.458700,0.338941,0.407963,0.464552,0.762824,0.518391,0.381085,0.278974,0.522300,0.393995,0.770983,0.559650,0.360533,0.244657,0.559602,0.368904,0.738745,0.558118,0.345848,0.270115,0.560120,0.363756,0.730967,0.545405,0.353253,0.287456,0.547679,0.373126,0.651808,0.523879,0.496519,0.440423,0.528869,0.484947,0.596735,0.740276,0.400319,0.402344,0.730259,0.412811,0.579108,0.947298,0.374229,0.363701,0.918823,0.378057,0.575302,0.986329,0.404414,0.360523,0.946780,0.408571,0.569952,0.966399,0.202323,0.370936,0.949747,0.226569
3.000000,0.471620,0.653780,0.176580,0.324357,0.672326,0.155429,0.338878,0.682583,0.153641,0.348262,0.693361,0.151938,0.358890,0.633156,0.158451,0.324431,0.616245,0.158766,0.321984,0.600400,0.159068,0.319671,0.696028,0.153813,0.404249,0.560735,0.159357,0.362570,0.664985,0.194467,0.355678,0.612688,0.197322,0.337515,0.783632,0.240198,0.464124,0.423189,0.258385,0.475521,0.780796,0.393039,0.457069,0.338923,0.414538,0.471232,0.763006,0.529045,0.380682,0.278581,0.527664,0.402733,0.771648,0.568055,0.360147,0.245086,0.562453,0.380243,0.738757,0.567207,0.345201,0.270429,0.563180,0.371426,0.730965,0.555386,0.352875,0.287262,0.552543,0.381445,0.650709,0.531405,0.496742,0.440249,0.535466,0.492302,0.595768,0.748264,0.381828,0.400392,0.739832,0.433238,0.582066,0.955289,0.373200,0.363637,0.925801,0.388447,0.578810,0.990180,0.405179,0.361147,0.948322,0.413916,0.572991,0.998265,0.204989,0.365040,0.958737,0.230574
4.000000,0.627933,0.648696,0.184249,0.308936,0.669110,0.163945,0.323458,0.677588,0.162328,0.331846,0.687171,0.160744,0.342076,0.631236,0.166800,0.309656,0.615533,0.167165,0.307831,0.600828,0.167489,0.306195,0.682842,0.163724,0.390254,0.562952,0.168801,0.351152,0.656547,0.204213,0.340102,0.612176,0.206729,0.323877,0.775341,0.249364,0.448328,0.416342,0.267374,0.471120,0.777567,0.402628,0.451507,0.330007,0.423929,0.483150,0.762832,0.544303,0.375199,0.261573,0.538448,0.412245,0.771663,0.584716,0.354410,0.223789,0.576792,0.392607,0.739028,0.582700,0.336532,0.249296,0.576042,0.376872,0.730946,0.570531,0.343668,0.269839,0.563580,0.387056,0.633802,0.548739,0.494144,0.429153,0.552065,0.503336,0.587927,0.761911,0.345657,0.362355,0.751085,0.424542,0.572398,0.962765,0.370177,0.333806,0.934879,0.393639,0.567658,1.007898,0.406697,0.330075,0.958422,0.420262,0.560512,1.014825,0.218206,0.347721,0.977274,0.231662
5.000000,0.796299,0.644180,0.212704,0.291903,0.667986,0.188882,0.304267,0.676125,0.187108,0.314160,0.685609,0.185215,0.325851,0.630020,0.193719,0.285656,0.614356,0.195007,0.282797,0.599876,0.196105,0.280303,0.681508,0.187174,0.373718,0.562780,0.196025,0.322355,0.651740,0.231762,0.328408,0.605028,0.234419,0.305679,0.774659,0.278337,0.426297,0.413135,0.287327,0.453009,0.776285,0.440886,0.431966,0.324540,0.445274,0.481679,0.763020,0.578360,0.362816,0.250988,0.564977,0.411139,0.772256,0.617129,0.348835,0.210835,0.600317,0.392276,0.740756,0.614177,0.326373,0.234612,0.600190,0.376574,0.731765,0.604296,0.329805,0.256889,0.589798,0.386604,0.625204,0.576094,0.489013,0.424418,0.574604,0.503107,0.594095,0.788254,0.302887,0.360063,0.781546,0.411165,0.572450,0.982514,0.371362,0.327755,0.944760,0.393601,0.567928,1.012561,0.421070,0.324998,0.991189,0.424004,0.561142,1.042938,0.245632,0.344707,0.972586,0.225636
6.000000,0.967424,0.602201,0.260711,0.242930,0.631141,0.236072,0.255442,0.643624,0.233713,0.263727,0.655813,0.231421,0.272479,0.588147,0.240561,0.241524,0.573012,0.241001,0.240649,0.557939,0.241234,0.240294,0.658274,0.231012,0.323805,0.529897,0.238642,0.285854,0.618105,0.274905,0.281097,0.563272,0.276625,0.263328,0.758458,0.325952,0.402842,0.384562,0.328670,0.422160,0.775086,0.491646,0.420553,0.291317,0.487182,0.471961,0.763551,0.635447,0.352441,0.228624,0.618739,0.411905,0.775956,0.677026,0.342715,0.195872,0.661423,0.392340,0.741916,0.677724,0.320722,0.217446,0.663859,0.377640,0.731761,0.665590,0.321600,0.239310,0.649250,0.388434,0.623993,0.620328,0.487596,0.409053,0.613864,0.502691,0.595112,0.802391,0.212099,0.367428,0.801161,0.347951,0.572309,0.983842,0.340314,0.329633,0.964745,0.374485,0.568523,1.006336,0.404271,0.331268,0.997986,0.417434,0.541020,1.047581,0.248281,0.350725,1.014250,0.228506
7.000000,1.116033,0.592815,0.281065,0.226867,0.621800,0.259983,0.236405,0.634098,0.257371,0.245272,0.646268,0.254836,0.254993,0.582738,0.264122,0.222711,0.568678,0.264664,0.221736,0.553758,0.265068,0.221201,0.648127,0.254987,0.306332,0.523493,0.262698,0.266208,0.607230,0.296622,0.266640,0.553936,0.299771,0.248882,0.752371,0.344870,0.391779,0.375040,0.351079,0.395507,0.773879,0.510666,0.409787,0.278042,0.509194,0.443071,0.763609,0.657501,0.334069,0.218470,0.642636,0.402104,0.779133,0.701225,0.327750,0.184250,0.677629,0.375833,0.744642,0.699411,0.302188,0.203152,0.682090,0.367994,0.732539,0.686924,0.302952,0.229035,0.670841,0.380576,0.624781,0.635857,0.486754,0.404936,0.628976,0.497045,0.592143,0.813517,0.193863,0.354723,0.797118,0.284515,0.551189,0.982726,0.346716,0.316473,0.965715,0.337011,0.551394,1.001669,0.409916,0.312062,0.994951,0.388024,0.498500,1.055879,0.289393,0.322941,1.027181,0.216248
8.000000,1.271029,0.572554,0.298135,0.210303,0.603709,0.275884,0.221379,0.617427,0.273147,0.230415,0.631004,0.270310,0.240437,0.564673,0.280034,0.207548,0.552130,0.280145,0.206407,0.539329,0.280052,0.205796,0.641335,0.271655,0.289902,0.517178,0.278583,0.248044,0.590885,0.313149,0.248946,0.536245,0.316538,0.230224,0.749351,0.364415,0.386026,0.373198,0.371160,0.369729,0.774596,0.533045,0.397853,0.280626,0.528192,0.415251,0.765088,0.683325,0.325663,0.225244,0.667486,0.376071,0.781675,0.725552,0.323635,0.192972,0.699920,0.347128,0.745539,0.724882,0.297369,0.211861,0.707980,0.343378,0.733011,0.713334,0.297798,0.232311,0.695333,0.357515,0.625504,0.656094,0.486305,0.402159,0.648284,0.495568,0.586218,0.819266,0.144214,0.348289,0.813480,0.285295,0.540540,0.977615,0.335536,0.310751,0.966487,0.347992,0.540947,0.988892,0.403529,0.305489,0.992355,0.390571,0.486301,1.050580,0.294743,0.311267,1.029248,0.243974
